wavelength_nm,maximum_dimension_um,effective_diameter_um,effective_radius_um,ice_habit,surface_roughness,mass_extinction_coefficient_m2_kg,single_scattering_albedo,asymmetry_parameter,source_dataset,source_version,source_record_provenance
650,387.5,68.67076277866721,34.335381389333605,SBR,Rough050,47.80309623716913,0.99999995,0.8041,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,387.5,68.67076277866721,34.335381389333605,SBR,Rough050,46.86416774634145,0.99999991,0.8046,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,387.5,68.67076277866721,34.335381389333605,SBR,Rough050,48.47415656591647,0.99999975,0.8052,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,400.0,69.56941364356942,34.78470682178471,SBR,Rough050,47.85418153890471,0.99999999,0.8028,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,400.0,69.56941364356942,34.78470682178471,SBR,Rough050,47.68442882874296,0.99999999,0.8027500000000001,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,400.0,69.56941364356942,34.78470682178471,SBR,Rough050,47.8844048384839,0.99999998,0.8041,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,400.0,69.56941364356942,34.78470682178471,SBR,Rough050,47.1672492499706,0.99999995,0.8041,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,400.0,69.56941364356942,34.78470682178471,SBR,Rough050,46.63878354719172,0.99999991,0.8054,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,400.0,69.56941364356942,34.78470682178471,SBR,Rough050,47.357735510442716,0.99999976,0.8058,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,412.5,70.44893922842815,35.22446961421407,SBR,Rough050,47.1916121796926,0.99999999,0.8033,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,412.5,70.44893922842815,35.22446961421407,SBR,Rough050,46.84003268580104,0.99999999,0.80355,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,412.5,70.44893922842815,35.22446961421407,SBR,Rough050,47.162899302901856,0.99999998,0.8037,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,412.5,70.44893922842815,35.22446961421407,SBR,Rough050,46.51879141349674,0.99999995,0.8044,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,412.5,70.44893922842815,35.22446961421407,SBR,Rough050,45.665090668740625,0.99999991,0.8054,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,412.5,70.44893922842815,35.22446961421407,SBR,Rough050,47.23278448530909,0.99999976,0.8059,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,425.0,71.31030155356133,35.655150776780665,SBR,Rough050,46.55356099972416,0.99999999,0.8033,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,425.0,71.31030155356133,35.655150776780665,SBR,Rough050,46.290334315010114,0.99999999,0.8043,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,425.0,71.31030155356133,35.655150776780665,SBR,Rough050,46.77015780394058,0.99999998,0.8041,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,425.0,71.31030155356133,35.655150776780665,SBR,Rough050,45.90978512597031,0.99999995,0.806,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,425.0,71.31030155356133,35.655150776780665,SBR,Rough050,45.499449976764154,0.99999991,0.8058,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,425.0,71.31030155356133,35.655150776780665,SBR,Rough050,46.32075797228286,0.99999977,0.8064,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,437.5,72.15434864453691,36.077174322268455,SBR,Rough050,46.18063127559034,0.99999999,0.8048,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,437.5,72.15434864453691,36.077174322268455,SBR,Rough050,45.801606924408645,0.99999999,0.80505,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,437.5,72.15434864453691,36.077174322268455,SBR,Rough050,46.12219828866113,0.99999998,0.8057,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,437.5,72.15434864453691,36.077174322268455,SBR,Rough050,45.60531062802688,0.99999995,0.8061,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,437.5,72.15434864453691,36.077174322268455,SBR,Rough050,44.65457249183085,0.99999991,0.8058,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,437.5,72.15434864453691,36.077174322268455,SBR,Rough050,45.88864770424027,0.99999977,0.8076,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,450.0,72.98191087249121,36.490955436245606,SBR,Rough050,45.350029937537826,0.99999999,0.8048,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,450.0,72.98191087249121,36.490955436245606,SBR,Rough050,45.357374790982576,0.99999999,0.80535,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,450.0,72.98191087249121,36.490955436245606,SBR,Rough050,45.659410316052686,0.99999998,0.8064,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,450.0,72.98191087249121,36.490955436245606,SBR,Rough050,44.852164526848235,0.99999996,0.8062,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,450.0,72.98191087249121,36.490955436245606,SBR,Rough050,44.37897396863753,0.99999992,0.8073,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,450.0,72.98191087249121,36.490955436245606,SBR,Rough050,45.52445059517309,0.99999978,0.808,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,462.5,73.7937163337172,36.8968581668586,SBR,Rough050,45.11351303982797,0.99999999,0.805,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,462.5,73.7937163337172,36.8968581668586,SBR,Rough050,44.82679687019351,0.99999999,0.80535,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,462.5,73.7937163337172,36.8968581668586,SBR,Rough050,45.0245200825253,0.99999998,0.8063,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,462.5,73.7937163337172,36.8968581668586,SBR,Rough050,44.66199353752653,0.99999996,0.8066,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,462.5,73.7937163337172,36.8968581668586,SBR,Rough050,43.93690941404199,0.99999992,0.8076,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,462.5,73.7937163337172,36.8968581668586,SBR,Rough050,44.61556300763234,0.99999978,0.8076,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,475.0,74.5904584473208,37.2952292236604,SBR,Rough050,44.41158273062772,0.99999999,0.8058,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,475.0,74.5904584473208,37.2952292236604,SBR,Rough050,44.166951379014826,0.99999999,0.8057000000000001,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,475.0,74.5904584473208,37.2952292236604,SBR,Rough050,44.48105478007367,0.99999998,0.8071,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,475.0,74.5904584473208,37.2952292236604,SBR,Rough050,43.928133670606606,0.99999996,0.807,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,475.0,74.5904584473208,37.2952292236604,SBR,Rough050,43.24543300957032,0.99999992,0.8076,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,475.0,74.5904584473208,37.2952292236604,SBR,Rough050,44.50771288901223,0.99999978,0.8083,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,487.5,75.37281120243809,37.68640560121904,SBR,Rough050,44.17615545927897,0.99999999,0.806,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,487.5,75.37281120243809,37.68640560121904,SBR,Rough050,43.747894950504964,0.99999999,0.806,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,487.5,75.37281120243809,37.68640560121904,SBR,Rough050,43.9038188997768,0.99999998,0.8071,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,487.5,75.37281120243809,37.68640560121904,SBR,Rough050,43.708703721455194,0.99999996,0.8086,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,487.5,75.37281120243809,37.68640560121904,SBR,Rough050,43.06692333751563,0.99999992,0.8085,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,487.5,75.37281120243809,37.68640560121904,SBR,Rough050,43.59723599675741,0.99999979,0.809,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,500.0,76.14134314311538,38.07067157155769,SBR,Rough050,43.34610986410225,0.99999999,0.8059,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,500.0,76.14134314311538,38.07067157155769,SBR,Rough050,43.386524284978854,0.99999999,0.80655,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,500.0,76.14134314311538,38.07067157155769,SBR,Rough050,43.68630467534358,0.99999998,0.8072,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,500.0,76.14134314311538,38.07067157155769,SBR,Rough050,42.87454670169236,0.99999996,0.808,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,500.0,76.14134314311538,38.07067157155769,SBR,Rough050,42.38403310304217,0.99999992,0.8082,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,500.0,76.14134314311538,38.07067157155769,SBR,Rough050,43.40539738126851,0.99999979,0.809,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,512.5,76.89663649997804,38.44831824998902,SBR,Rough050,43.22332058890017,0.99999999,0.807,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,512.5,76.89663649997804,38.44831824998902,SBR,Rough050,43.00504758034932,0.99999999,0.807,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,512.5,76.89663649997804,38.44831824998902,SBR,Rough050,43.02804294354782,0.99999998,0.8067,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,512.5,76.89663649997804,38.44831824998902,SBR,Rough050,42.74943529240685,0.99999996,0.8083,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,512.5,76.89663649997804,38.44831824998902,SBR,Rough050,42.21314981237376,0.99999992,0.8091,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,512.5,76.89663649997804,38.44831824998902,SBR,Rough050,42.91039219864315,0.99999979,0.81,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,525.0,77.63919818162783,38.81959909081392,SBR,Rough050,42.63008610209729,0.99999999,0.8066,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,525.0,77.63919818162783,38.81959909081392,SBR,Rough050,42.408667210974606,0.99999999,0.8074,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,525.0,77.63919818162783,38.81959909081392,SBR,Rough050,42.832460857484385,0.99999998,0.8076,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,525.0,77.63919818162783,38.81959909081392,SBR,Rough050,42.20199019591585,0.99999996,0.8082,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,525.0,77.63919818162783,38.81959909081392,SBR,Rough050,41.74889398940937,0.99999992,0.809,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,525.0,77.63919818162783,38.81959909081392,SBR,Rough050,42.377552729666625,0.9999998,0.8096,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,537.5,78.36956805895795,39.184784029478976,SBR,Rough050,42.31806288903589,0.99999999,0.807,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,537.5,78.36956805895795,39.184784029478976,SBR,Rough050,42.129925479177324,0.99999999,0.8080499999999999,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,537.5,78.36956805895795,39.184784029478976,SBR,Rough050,42.259438298213105,0.99999998,0.8083,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,537.5,78.36956805895795,39.184784029478976,SBR,Rough050,41.94914980007791,0.99999996,0.8094,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,537.5,78.36956805895795,39.184784029478976,SBR,Rough050,41.31637074029234,0.99999992,0.8098,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,537.5,78.36956805895795,39.184784029478976,SBR,Rough050,42.34172186781527,0.9999998,0.8098,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,550.0,79.08817590968185,39.544087954840926,SBR,Rough050,41.97708744339944,0.99999999,0.807,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,550.0,79.08817590968185,39.544087954840926,SBR,Rough050,41.71392921232746,0.99999999,0.8081,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,550.0,79.08817590968185,39.544087954840926,SBR,Rough050,41.980764853977085,0.99999998,0.8089,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,550.0,79.08817590968185,39.544087954840926,SBR,Rough050,41.42809430545501,0.99999996,0.8089,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,550.0,79.08817590968185,39.544087954840926,SBR,Rough050,41.06320954915771,0.99999993,0.8103,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,550.0,79.08817590968185,39.544087954840926,SBR,Rough050,41.798151842323,0.9999998,0.8109,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,562.5,79.79546613606936,39.89773306803468,SBR,Rough050,41.47839198080153,0.99999999,0.8088,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,562.5,79.79546613606936,39.89773306803468,SBR,Rough050,41.39662759246159,0.99999999,0.80845,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,562.5,79.79546613606936,39.89773306803468,SBR,Rough050,41.56376633474011,0.99999998,0.8085,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,562.5,79.79546613606936,39.89773306803468,SBR,Rough050,40.92235068110603,0.99999996,0.8089,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,562.5,79.79546613606936,39.89773306803468,SBR,Rough050,40.45124299565362,0.99999993,0.8105,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,562.5,79.79546613606936,39.89773306803468,SBR,Rough050,41.25001502027907,0.99990101,0.8115,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,575.0,80.49187252047909,40.245936260239546,SBR,Rough050,41.1813172874947,0.99999999,0.808,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,575.0,80.49187252047909,40.245936260239546,SBR,Rough050,40.87732722257648,0.99999999,0.8088500000000001,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,575.0,80.49187252047909,40.245936260239546,SBR,Rough050,41.19050493658833,0.99999998,0.8093,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,575.0,80.49187252047909,40.245936260239546,SBR,Rough050,40.75623254432682,0.99999996,0.8094,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,575.0,80.49187252047909,40.245936260239546,SBR,Rough050,40.35316076620698,0.99999993,0.8109,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,575.0,80.49187252047909,40.245936260239546,SBR,Rough050,41.11762966640527,0.99990099,0.8114,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,587.5,81.17775723689833,40.588878618449165,SBR,Rough050,40.763989279466976,0.99999999,0.809,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,587.5,81.17775723689833,40.588878618449165,SBR,Rough050,40.63435837456318,0.99999999,0.8089,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,587.5,81.17775723689833,40.588878618449165,SBR,Rough050,40.833308862557615,0.99999998,0.8104,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,587.5,81.17775723689833,40.588878618449165,SBR,Rough050,40.29204746858716,0.99999996,0.8107,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,587.5,81.17775723689833,40.588878618449165,SBR,Rough050,39.83666530230601,0.99999993,0.8108,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,587.5,81.17775723689833,40.588878618449165,SBR,Rough050,40.52357822108557,0.99990098,0.8117,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,600.0,81.85350863427784,40.92675431713892,SBR,Rough050,40.46487553829064,0.99999999,0.8083,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,600.0,81.85350863427784,40.92675431713892,SBR,Rough050,40.264791718088794,0.99999999,0.8088,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,600.0,81.85350863427784,40.92675431713892,SBR,Rough050,40.41148401474842,0.99999998,0.8094,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,600.0,81.85350863427784,40.92675431713892,SBR,Rough050,40.18839749470255,0.99999996,0.8109,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,600.0,81.85350863427784,40.92675431713892,SBR,Rough050,39.50742325436116,0.99999993,0.811,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,600.0,81.85350863427784,40.92675431713892,SBR,Rough050,40.12851313663592,0.99990097,0.8111,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,612.5,82.51945621484845,41.25972810742422,SBR,Rough050,40.10237757490253,0.99999999,0.8099,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,612.5,82.51945621484845,41.25972810742422,SBR,Rough050,39.89928776816942,0.99999999,0.80955,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,612.5,82.51945621484845,41.25972810742422,SBR,Rough050,40.229580648503116,0.99999998,0.8096,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,612.5,82.51945621484845,41.25972810742422,SBR,Rough050,39.68889919695139,0.99999996,0.8107,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,612.5,82.51945621484845,41.25972810742422,SBR,Rough050,39.392282324345054,0.99999993,0.8116,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,612.5,82.51945621484845,41.25972810742422,SBR,Rough050,40.00850658300047,0.99990095,0.8119,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,625.0,83.175931910839,41.5879659554195,SBR,Rough050,39.74851453207651,0.99999999,0.8088,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,625.0,83.175931910839,41.5879659554195,SBR,Rough050,39.58759837715581,0.99999999,0.8096,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,625.0,83.175931910839,41.5879659554195,SBR,Rough050,39.6680023720934,0.99999998,0.8103,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,625.0,83.175931910839,41.5879659554195,SBR,Rough050,39.392716431300585,0.99999996,0.8101,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,625.0,83.175931910839,41.5879659554195,SBR,Rough050,38.82314683444502,0.99999993,0.8113,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,625.0,83.175931910839,41.5879659554195,SBR,Rough050,39.55887760761104,0.99990094,0.812,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,637.5,83.82328059389178,41.91164029694589,SBR,Rough050,39.451574030975316,0.99999999,0.8098,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,637.5,83.82328059389178,41.91164029694589,SBR,Rough050,39.37989632294566,0.99999999,0.81025,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,637.5,83.82328059389178,41.91164029694589,SBR,Rough050,39.50807824507528,0.99999998,0.8101,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
